ms7372,====================== NEW FLIGHT LOG INITIATED ==============================
ms7372,phase, T-clk, alt, alt-max, speed, speed-max, temp, temp max, bLaunch, bApogee, temp-raw, pressure, alt-raw, ADXL, adxl.x, adxl.y, adxl.z, adxl.avgZ, adxl.linZ, adxl.maxZ, adxl.minZ, adxl.vel, adxl.burnoutArm,adxl.burnout, adxl.apogee, LSM6D-A, lsm.x, lsm.y, lsm.z, lsm.avgZ, lsm.linZ, lsm.maxZ, lsm.minZ, lsm.vel, lsm.burnoutArm,lsm.burnout, lsm.apogee, LSM-Gyro,lsm.gX, lsm.gY, lsm.gZ, lsm.yaw, lsm.pitch, lsm.roll, lsm.tilt, lsm.tiltMax, EVENTS, voltage, launch, burnout, apogee, fore, aft, sustainer, pyro-sep, pyro-sus, pyro-main, pyro-drogue, contMain, contDrogue, contSep, contSust, StagArmed, CPU temp, CPU tempMax, ERRORS, SampleLoop, LoggingLoop, ADXL, LSM, MS56, GPS, Flash, voltage, CPUtemp, I2C,crash
ms11699,STARTUP,0.000,0,0,-1,0,96,96,0,0,36.08403015,943.71710208,595.6425,ADXL:,-756,-54,-256,39,-243,446,-243,0,0,0,0,LSM-A:,980,-29,38,-17,-19,0,-26,0,0,0,0,LSM-G,-0.0007,-0.0002,-0.0004,-2,-1,-0,2.2,0.0,EVENTS:,100,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,117,117,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
ms11965,Main Continuity Closed
ms11965,Drogue Continuity Closed
05/20/2023-13:52:25.309,WAITING,0.000,0,11,0,12,104,104,0,0,40.05714035,943.49450684,597.6057,ADXL:,-1052,-103,-207,1,25,222,-221,0,0,0,0,LSM-A:,986,-37,32,-1,2,12,-15,0,0,0,0,LSM-G,-0.0009,-0.0000,-0.0003,-2,-1,-0,2.5,3.3,EVENTS:,99,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,133,133,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:52:30.617,WAITING,0.000,0,11,0,12,104,104,0,0,40.12524414,943.48236084,597.7114,ADXL:,-953,-103,-404,-0,-74,172,-222,0,0,0,0,LSM-A:,979,-30,37,-1,-4,12,-15,0,0,0,0,LSM-G,0.0002,-0.0002,-0.0007,-2,-1,-0,2.3,3.3,EVENTS:,98,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,133,133,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:52:35.940,WAITING,0.000,0,11,0,12,104,104,0,0,40.18793106,943.46075440,597.9016,ADXL:,-1003,-103,-305,1,-24,172,-271,0,0,0,0,LSM-A:,984,-22,52,-0,0,12,-17,0,0,0,0,LSM-G,0.0013,-0.0002,-0.0003,-1,-2,-0,2.1,3.3,EVENTS:,99,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,135,135,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:52:41.261,WAITING,0.000,0,11,0,12,104,104,0,0,40.25230790,943.50415040,597.5211,ADXL:,-1052,-152,-404,2,24,172,-172,0,0,0,0,LSM-A:,983,-38,12,-0,-0,12,-17,0,0,0,0,LSM-G,-0.0025,-0.0005,-0.0002,-2,-1,-0,2.2,3.3,EVENTS:,100,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,135,135,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:52:46.591,WAITING,0.000,0,11,0,12,104,104,0,0,40.31973648,943.53497316,597.2490,ADXL:,-953,-103,-305,-1,-74,320,-271,0,0,0,0,LSM-A:,987,-33,18,-0,3,12,-17,0,0,0,0,LSM-G,0.0037,0.0000,0.0000,-3,-1,-0,3.7,3.7,EVENTS:,99,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,135,135,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:52:51.923,WAITING,0.000,0,11,0,12,104,104,0,0,40.38188172,943.50311280,597.5291,ADXL:,-1003,-54,-354,2,-23,321,-319,0,0,0,0,LSM-A:,984,-29,32,-0,0,12,-17,0,0,0,0,LSM-G,-0.0001,0.0001,-0.0000,-1,-2,-0,2.0,3.7,EVENTS:,99,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,135,135,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:52:57.242,WAITING,0.000,0,11,0,12,104,104,0,0,40.44470216,943.56817628,596.9557,ADXL:,-1052,-4,-354,-1,25,321,-319,0,0,0,0,LSM-A:,978,-30,40,-0,-5,12,-17,0,0,0,0,LSM-G,0.0002,0.0001,-0.0002,-2,-1,0,2.1,3.7,EVENTS:,98,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,135,135,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:53:02.564,WAITING,0.000,0,11,0,12,104,104,0,0,40.50908280,943.51739500,597.4022,ADXL:,-953,-103,-256,-1,-72,322,-220,0,0,0,0,LSM-A:,980,-28,40,-0,-3,12,-17,0,0,0,0,LSM-G,0.0009,0.0000,0.0003,-2,-1,0,2.1,3.7,EVENTS:,98,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,135,135,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:53:07.896,WAITING,0.000,0,11,0,12,105,105,0,0,40.57014464,943.60333252,596.6466,ADXL:,-1052,-54,-305,0,27,421,-169,0,0,0,0,LSM-A:,981,-19,43,-1,-2,12,-17,0,0,0,0,LSM-G,-0.0001,0.0000,0.0003,-2,-1,0,2.0,3.7,EVENTS:,98,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,135,135,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:53:13.215,WAITING,0.000,0,11,0,12,105,105,0,0,40.63838196,943.49786376,597.5766,ADXL:,-1003,-4,-305,1,-21,421,-317,0,0,0,0,LSM-A:,984,-24,33,-0,0,12,-17,0,0,0,0,LSM-G,-0.0008,0.0004,0.0003,-2,-1,0,2.1,3.7,EVENTS:,100,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,135,136,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:53:18.657,WAITING,0.000,0,11,0,12,105,105,0,0,40.69937896,943.48822020,597.6611,ADXL:,-953,-4,-354,1,-72,223,-170,0,0,0,0,LSM-A:,980,-58,17,-1,-3,12,-17,0,0,0,0,LSM-G,0.0042,-0.0000,0.0007,-2,-0,0,2.8,3.7,EVENTS:,98,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,135,136,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:53:23.992,WAITING,0.000,0,11,0,12,105,105,0,0,40.76132200,943.48968504,597.6480,ADXL:,-1101,44,-453,-0,75,371,-367,0,0,0,0,LSM-A:,980,-36,30,-1,-3,12,-17,0,0,0,0,LSM-G,0.0002,0.0001,0.0005,-1,-1,0,1.8,3.7,EVENTS:,98,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,136,136,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:53:29.333,WAITING,0.000,0,11,0,12,105,105,0,0,40.82576752,943.52673340,597.3203,ADXL:,-1003,44,-453,1,-21,175,-317,0,0,0,0,LSM-A:,985,-23,31,-0,1,12,-17,0,0,0,0,LSM-G,-0.0000,0.0000,-0.0000,-1,-1,0,1.8,3.7,EVENTS:,97,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,136,136,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:53:34.677,WAITING,0.000,0,11,0,12,105,105,0,0,40.88743976,943.47430420,597.7827,ADXL:,-1101,-4,-256,0,76,421,-366,0,0,0,0,LSM-A:,980,-27,30,-0,-3,13,-17,0,0,0,0,LSM-G,-0.0000,-0.0002,-0.0000,-2,-1,0,2.1,3.7,EVENTS:,98,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,136,136,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:53:40.011,WAITING,0.000,0,11,0,12,105,105,0,0,40.95087048,943.53173828,597.2780,ADXL:,-1052,-4,-354,0,28,521,-267,0,0,0,0,LSM-A:,974,-28,32,-0,-9,13,-17,0,0,0,0,LSM-G,0.0001,0.0000,-0.0000,-2,-1,-0,2.1,3.7,EVENTS:,95,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,136,137,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:53:45.347,WAITING,0.000,0,11,0,12,105,105,0,0,41.01186370,943.47320556,597.7933,ADXL:,-1052,-152,-404,2,28,521,-464,0,0,0,0,LSM-A:,980,-25,37,-0,-3,13,-17,0,0,0,0,LSM-G,-0.0008,-0.0001,-0.0005,-2,-2,-0,2.1,3.7,EVENTS:,98,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,136,137,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:53:50.676,WAITING,0.000,0,11,0,12,105,105,0,0,41.07136535,943.43560792,598.1235,ADXL:,-1052,-54,-256,1,26,272,-417,0,0,0,0,LSM-A:,980,-30,42,-0,-3,13,-17,0,0,0,0,LSM-G,-0.0023,-0.0003,-0.0007,-2,-1,-0,2.9,3.7,EVENTS:,98,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,137,137,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:53:56.006,WAITING,0.000,0,11,0,12,106,106,0,0,41.12965775,943.47265624,597.7986,ADXL:,-1003,-152,-305,-1,-22,371,-417,0,0,0,0,LSM-A:,984,-31,36,-0,0,13,-17,0,0,0,0,LSM-G,-0.0010,-0.0003,-0.0005,-2,-1,-0,2.5,3.7,EVENTS:,100,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,137,137,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:54:01.334,WAITING,0.000,0,11,0,12,106,106,0,0,41.18733216,943.46759032,597.8435,ADXL:,-1052,-4,-453,1,28,373,-316,0,0,0,0,LSM-A:,986,-33,35,-0,2,13,-17,0,0,0,0,LSM-G,-0.0022,-0.0001,-0.0005,-1,-1,-0,1.9,3.7,EVENTS:,98,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,137,137,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:54:06.664,WAITING,0.000,0,11,0,12,106,106,0,0,41.24087906,943.46209716,597.8911,ADXL:,-953,-54,-453,-1,-70,422,-513,0,0,0,0,LSM-A:,980,-30,44,-0,-3,13,-17,0,0,0,0,LSM-G,-0.0015,-0.0005,-0.0003,-2,-2,-0,2.2,3.7,EVENTS:,98,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,137,137,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:54:12.001,WAITING,0.000,0,11,0,12,106,106,0,0,41.29998016,943.41967772,598.2662,ADXL:,-953,-54,-354,1,-69,423,-364,0,0,0,0,LSM-A:,987,-31,37,-0,3,13,-17,0,0,0,0,LSM-G,-0.0008,-0.0001,-0.0003,-2,-1,-0,2.4,3.7,EVENTS:,98,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,137,137,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:54:17.336,WAITING,0.000,0,11,0,12,106,106,0,0,41.35508728,943.48437500,597.6955,ADXL:,-1052,-54,-453,1,29,423,-463,0,0,0,0,LSM-A:,984,-31,41,-1,0,13,-17,0,0,0,0,LSM-G,0.0006,-0.0001,0.0003,-1,-1,0,1.8,3.7,EVENTS:,98,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,137,137,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:54:22.661,WAITING,0.000,0,11,0,12,106,106,0,0,41.41059496,943.45489500,597.9545,ADXL:,-953,-4,-354,2,-70,324,-267,0,0,0,0,LSM-A:,980,-27,37,-0,-3,13,-17,0,0,0,0,LSM-G,-0.0003,-0.0004,0.0002,-1,-2,0,2.0,3.7,EVENTS:,91,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,137,137,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:54:27.999,WAITING,0.000,0,11,0,12,106,106,0,0,41.46685408,943.47692872,597.7589,ADXL:,-953,-54,-305,2,-70,324,-415,0,0,0,0,LSM-A:,984,-34,29,-0,0,13,-17,0,0,0,0,LSM-G,-0.0000,0.0002,-0.0004,-2,-1,-0,2.0,3.7,EVENTS:,98,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,137,138,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:54:33.467,WAITING,0.000,0,11,0,12,106,106,0,0,41.52527236,943.48010252,597.7325,ADXL:,-953,-103,-305,-1,-71,323,-366,0,0,0,0,LSM-A:,980,-31,38,-0,-3,13,-17,0,0,0,0,LSM-G,0.0004,-0.0004,0.0007,-1,-1,0,1.7,3.7,EVENTS:,97,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,138,138,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:54:38.837,WAITING,0.000,0,11,0,12,106,106,0,0,41.57990648,943.44897460,598.0073,ADXL:,-1003,-152,-404,-0,-21,372,-366,0,0,0,0,LSM-A:,981,-31,37,-0,-2,13,-17,0,0,0,0,LSM-G,0.0015,0.0004,0.0003,-1,-1,0,1.9,3.7,EVENTS:,98,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,137,138,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:54:44.175,WAITING,0.000,0,11,0,12,106,106,0,0,41.63385772,943.48321532,597.7034,ADXL:,-1052,-103,-404,-1,30,424,-363,0,0,0,0,LSM-A:,985,-30,36,-0,1,13,-17,0,0,0,0,LSM-G,0.0007,0.0001,0.0003,-1,-1,0,1.8,3.7,EVENTS:,98,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,138,138,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:54:49.515,WAITING,0.000,0,11,0,12,107,107,0,0,41.68903352,943.43505860,598.1289,ADXL:,-904,-54,-354,3,-117,474,-363,0,0,0,0,LSM-A:,982,-28,34,-0,-1,13,-17,0,0,0,0,LSM-G,0.0006,0.0001,0.0003,-2,-1,0,2.1,3.7,EVENTS:,95,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,138,138,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:54:54.865,WAITING,0.000,0,11,0,12,107,107,0,0,41.74190520,943.46820068,597.8382,ADXL:,-1003,-4,-404,1,-19,423,-364,0,0,0,0,LSM-A:,984,-32,36,-0,0,13,-17,0,0,0,0,LSM-G,0.0009,0.0001,0.0003,-2,-1,0,2.5,3.7,EVENTS:,95,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,138,138,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:55:00.221,WAITING,0.000,0,11,0,12,107,107,0,0,41.79673768,943.53924560,597.2094,ADXL:,-1101,-4,-404,-0,78,473,-364,0,0,0,0,LSM-A:,984,-33,37,-0,0,13,-17,0,0,0,0,LSM-G,-0.0000,-0.0002,-0.0002,-2,-1,0,2.5,3.7,EVENTS:,100,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,138,138,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:55:05.569,WAITING,0.000,0,11,0,12,107,107,0,0,41.84900280,943.45648192,597.9412,ADXL:,-1052,-54,-404,-1,29,325,-364,0,0,0,0,LSM-A:,983,-32,34,-0,-0,13,-17,0,0,0,0,LSM-G,-0.0001,0.0001,-0.0000,-2,-1,-0,2.3,3.7,EVENTS:,97,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,138,138,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:55:10.913,WAITING,0.000,0,11,0,12,107,107,0,0,41.90261840,943.45257568,597.9756,ADXL:,-1003,-54,-404,0,-19,423,-414,0,0,0,0,LSM-A:,979,-32,40,-0,-4,13,-17,0,0,0,0,LSM-G,0.0001,0.0001,-0.0002,-2,-1,-0,2.2,3.7,EVENTS:,98,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,138,138,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:55:16.280,WAITING,0.000,0,11,0,12,107,107,0,0,41.95765688,943.46203612,597.8911,ADXL:,-1052,-54,-453,0,31,277,-313,0,0,0,0,LSM-A:,988,-28,39,-0,4,13,-17,0,0,0,0,LSM-G,-0.0008,-0.0002,-0.0005,-2,-1,-0,2.5,3.7,EVENTS:,97,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,138,138,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:55:21.642,WAITING,0.000,0,11,0,12,107,107,0,0,42.00944519,943.42547608,598.2134,ADXL:,-1003,-103,-404,0,-17,425,-461,0,0,0,0,LSM-A:,979,-33,35,-0,-4,13,-17,0,0,0,0,LSM-G,-0.0010,-0.0000,-0.0005,-2,-1,-0,2.3,3.7,EVENTS:,97,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,138,138,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:55:27.000,WAITING,0.000,0,11,0,12,107,107,0,0,42.06515503,943.41369628,598.3191,ADXL:,-1003,-103,-404,3,-17,524,-412,0,0,0,0,LSM-A:,981,-26,44,-0,-2,13,-17,0,0,0,0,LSM-G,-0.0011,-0.0002,-0.0005,-2,-1,-0,2.3,3.7,EVENTS:,97,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,140,140,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:55:32.350,WAITING,0.000,0,11,0,12,107,107,0,0,42.11673737,943.41387940,598.3165,ADXL:,-1052,-54,-305,4,28,127,-119,0,0,0,0,LSM-A:,978,-35,29,-0,-5,13,-17,0,0,0,0,LSM-G,-0.0008,-0.0004,-0.0004,-1,-1,-0,1.9,3.7,EVENTS:,96,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,140,140,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:55:37.699,WAITING,0.000,0,11,0,12,107,107,0,0,42.16764832,943.45983888,597.9122,ADXL:,-1003,-103,-305,-1,-20,472,-316,0,0,0,0,LSM-A:,979,-27,40,-0,-4,13,-17,0,0,0,0,LSM-G,-0.0009,-0.0001,-0.0004,-2,-2,-0,2.0,3.7,EVENTS:,97,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,140,140,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:55:43.051,WAITING,0.000,0,11,0,12,107,108,0,0,42.22018052,943.40930176,598.3561,ADXL:,-1052,-4,-502,0,29,275,-167,0,0,0,0,LSM-A:,981,-29,34,-0,-2,13,-17,0,0,0,0,LSM-G,-0.0011,-0.0004,-0.0006,-2,-2,-0,2.3,3.7,EVENTS:,97,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,140,140,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:55:48.454,WAITING,0.000,0,11,0,12,108,108,0,0,42.26912690,943.48315428,597.7061,ADXL:,-1052,-54,-354,-5,29,423,-414,0,0,0,0,LSM-A:,983,-27,31,-0,-0,13,-17,0,0,0,0,LSM-G,0.0003,0.0004,-0.0000,-1,-1,0,1.7,3.7,EVENTS:,96,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,140,140,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:55:53.815,WAITING,0.000,0,11,0,12,108,108,0,0,42.32240296,943.39068604,598.5199,ADXL:,-1003,-103,-502,-2,-15,181,-213,0,0,0,0,LSM-A:,985,-30,43,-0,1,13,-17,0,0,0,0,LSM-G,-0.0005,-0.0000,-0.0000,-2,-1,0,2.1,3.7,EVENTS:,97,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,140,140,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:55:59.178,WAITING,0.000,0,11,0,12,108,108,0,0,42.37466812,943.42309572,598.2346,ADXL:,-1003,-54,-404,2,-15,427,-311,0,0,0,0,LSM-A:,985,-26,35,-0,1,13,-17,0,0,0,0,LSM-G,0.0006,-0.0000,0.0005,-2,-1,0,2.3,3.7,EVENTS:,97,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,140,141,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:56:04.536,WAITING,0.000,0,11,0,12,108,108,0,0,42.42665480,943.43078612,598.1658,ADXL:,-1052,-103,-453,1,33,427,-311,0,0,0,0,LSM-A:,984,-30,33,-0,0,13,-17,0,0,0,0,LSM-G,0.0013,0.0005,0.0007,-2,-1,0,2.1,3.7,EVENTS:,97,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,140,141,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:56:09.896,WAITING,0.000,0,11,0,12,108,108,0,0,42.47783280,943.42083740,598.2557,ADXL:,-1052,44,-305,2,33,427,-360,0,0,0,0,LSM-A:,980,-29,39,-0,-3,13,-17,0,0,0,0,LSM-G,0.0012,0.0003,0.0004,-1,-1,0,1.9,3.7,EVENTS:,99,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,141,141,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:56:15.272,WAITING,0.000,0,11,0,12,108,108,0,0,42.52576064,943.40820312,598.3666,ADXL:,-1052,-4,-404,2,31,130,-313,0,0,0,0,LSM-A:,985,-34,36,-0,1,13,-17,0,0,0,0,LSM-G,0.0011,0.0003,0.0005,-2,-1,0,2.2,3.7,EVENTS:,95,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,140,141,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:56:20.635,WAITING,0.000,0,11,0,12,108,108,0,0,42.57240676,943.41387940,598.3165,ADXL:,-1200,44,-305,0,179,277,-313,0,0,0,0,LSM-A:,988,-23,42,-0,4,13,-17,0,0,0,0,LSM-G,0.0006,0.0001,0.0003,-2,-1,0,2.1,3.7,EVENTS:,97,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,141,141,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:56:26.002,WAITING,0.000,0,11,0,12,108,108,0,0,42.62128448,943.42932128,598.1817,ADXL:,-953,-54,-354,-0,-66,278,-312,0,0,0,0,LSM-A:,984,-25,32,-0,0,13,-17,0,0,0,0,LSM-G,0.0008,0.0001,0.0004,-2,-1,0,2.2,3.7,EVENTS:,97,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,141,141,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:56:31.368,WAITING,0.000,0,11,0,12,108,108,0,0,42.66657256,943.42218016,598.2424,ADXL:,-1003,-4,-354,0,-16,426,-411,0,0,0,0,LSM-A:,982,-27,36,-0,-1,13,-17,0,0,0,0,LSM-G,0.0000,-0.0001,-0.0002,-1,-1,-0,1.9,3.7,EVENTS:,95,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,141,141,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:56:36.732,WAITING,0.000,0,11,0,12,108,108,0,0,42.71815488,943.38439940,598.5754,ADXL:,-1052,-4,-354,1,32,278,-361,0,0,0,0,LSM-A:,983,-32,42,-0,-0,13,-17,0,0,0,0,LSM-G,0.0000,0.0001,-0.0000,-2,-1,-0,2.3,3.7,EVENTS:,98,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,141,141,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:56:42.093,WAITING,0.000,0,11,0,12,108,108,0,0,42.76412200,943.34826660,598.8951,ADXL:,-1003,-54,-453,-1,-16,377,-361,0,0,0,0,LSM-A:,982,-26,40,-0,-1,13,-17,0,0,0,0,LSM-G,0.0000,0.0001,0.0001,-1,-1,-0,1.8,3.7,EVENTS:,97,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,141,141,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:56:47.461,WAITING,0.000,0,11,0,12,109,109,0,0,42.81333920,943.43627928,598.1183,ADXL:,-1003,-152,-354,-0,-16,229,-263,0,0,0,0,LSM-A:,987,-33,41,-0,3,13,-17,0,0,0,0,LSM-G,-0.0011,-0.0002,-0.0004,-1,-1,-0,1.8,3.7,EVENTS:,96,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,141,141,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:56:52.835,WAITING,0.000,0,11,0,12,109,109,0,0,42.85700224,943.37268068,598.6784,ADXL:,-1052,-54,-453,-0,32,525,-263,0,0,0,0,LSM-A:,984,-28,41,-0,0,13,-17,0,0,0,0,LSM-G,-0.0009,-0.0002,-0.0003,-2,-2,-0,2.2,3.7,EVENTS:,97,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,141,141,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:56:58.205,WAITING,0.000,0,11,0,12,109,109,0,0,42.90845112,943.35888672,598.8026,ADXL:,-1003,-103,-404,0,-12,282,-357,0,0,0,0,LSM-A:,981,-28,40,-0,-2,13,-17,0,0,0,0,LSM-G,-0.0009,-0.0000,-0.0006,-2,-1,-0,2.1,3.7,EVENTS:,94,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,141,141,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:57:03.567,WAITING,0.000,0,11,0,12,109,109,0,0,42.95441816,943.34625244,598.9136,ADXL:,-1003,44,-552,7,-12,332,-357,0,0,0,0,LSM-A:,982,-35,42,-0,-1,13,-17,0,0,0,0,LSM-G,-0.0009,-0.0002,-0.0004,-2,-1,-0,2.3,3.7,EVENTS:,96,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,141,141,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:57:08.940,WAITING,0.000,0,11,0,12,109,109,0,0,42.99991224,943.37103272,598.6943,ADXL:,-1052,-4,-453,3,31,475,-313,0,0,0,0,LSM-A:,980,-33,38,-0,-3,13,-17,0,0,0,0,LSM-G,-0.0011,-0.0002,-0.0004,-2,-2,-0,2.3,3.7,EVENTS:,96,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,141,142,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:57:14.307,WAITING,0.000,0,11,0,12,109,109,0,0,43.04932785,943.37500000,598.6599,ADXL:,-1052,-54,-502,0,31,475,-313,0,0,0,0,LSM-A:,979,-28,40,-0,-4,13,-17,0,0,0,0,LSM-G,0.0000,-0.0000,-0.0000,-2,-1,0,2.0,3.7,EVENTS:,96,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,141,142,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
05/20/2023-13:57:19.690,WAITING,0.000,0,11,0,12,109,109,0,0,43.09515762,943.36334228,598.7630,ADXL:,-1003,44,-453,1,-17,524,-264,0,0,0,0,LSM-A:,981,-26,43,-0,-2,13,-17,0,0,0,0,LSM-G,0.0000,-0.0000,0.0001,-2,-1,0,2.0,3.7,EVENTS:,96,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,142,142,ERRORS:,2,2,2,2,2,2,2,2,2,2,2,
